Codice comparto;Indirizzo;Carraio;Fronte;Insegna;Anno inizio attivita;Mese inizio attivita;Tipologia merceologica;Descrizione ripartizione;Dettaglio ripartizione;Categoria merceologica;Prevalente;Tipologia locale;Mq tot locale;Mq tot vendita;Tipologia addensamento;Nome addensamento;Sezione censimento;Zona statistica;Numero Circoscrizione;Sezione elettorale;Cap;DO_Y;DO_X
EP;VIA SETTE COMUNI 35/B;1;0;;2001;12;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;53111;224;;;;2374;61;10;0;10127;45.0200920237331;7.65447507272473
EP;VIA SETTE COMUNI 41/C;0;0;;2010;3;.;Somministrazione;B;Nessuna;;56580;40;;;;2374;61;10;0;10127;45.0197944306479;7.65430916393844
EP;VIA SEVERINO CASANA 46;0;0;;1996;3;ALTRO;Somministrazione;B;Nessuna;;47404;493;;N;;2361;61;9;864;10135;45.0254866517145;7.64261060378573
EP;VIA S. FRANCESCO DA PAOLA 10 bis/A;0;0;;1998;9;ALTRO;Somministrazione;B;Nessuna;;47681;47;;;;94;03;1;0;10123;45.0674803235824;7.68814706280001
EP;VIA S. FRANCESCO DA PAOLA 13/G;0;0;;2010;10;.;Somministrazione;B;Nessuna;;57654;64;;N;;101;03;1;0;10123;45.0660073171073;7.68729056300043
EP;VIA S. FRANCESCO DA PAOLA 17;1;0;;1995;12;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;47143;518;;;;101;03;1;11;10123;45.065694674446;7.68707188494137
EP;VIA S. FRANCESCO DA PAOLA 29/H;0;0;;1997;3;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;48451;94;;;;255;07;1;0;10123;45.0623339522169;7.68475842037281
EP;VIA S. FRANCESCO DA PAOLA 8/D;0;0;;1998;5;ALTRO;Somministrazione;B;Nessuna;;48924;98;;N;;82;03;1;0;10123;45.0677797192443;7.68835213406046
EP;VIA S. FRANCESCO DA PAOLA 9/B;0;0;;2001;11;ALTRO;DIA di somministrazione;al domicilio del consumatore;Nessuna;;53176;37;;;;97;03;1;0;10123;45.0668918872672;7.68790178519396
EP;VIA S. FRANCESCO DA PAOLA 9/B;0;0;;2008;11;.;Somministrazione;B;Nessuna;;53175;37;;N;;97;03;1;0;10123;45.0668918872672;7.68790178519396
EP;VIA S. FRANCESCO D'ASSISI 17/B;0;0;;1999;2;ALTRO;Somministrazione;D;Nessuna;;49034;79;;;;56;01;1;0;10122;45.0710664163745;7.67976103335953
EP;VIA S. FRANCESCO D'ASSISI 18/A;0;0;;1991;11;ALTRO;Somministrazione;B;Nessuna;;44037;30;;N;;3115;01;1;0;10122;45.0710377498105;7.67955429596137
EP;VIA S. FRANCESCO D'ASSISI 21/B;0;0;;2005;2;ALTRO;Somministrazione;A;Nessuna;;57059;90;;N;;61;01;1;0;10121;45.0701471037946;7.67903172759145
EP;VIA S. FRANCESCO D'ASSISI 27/B;0;0;;1988;10;ALTRO;Somministrazione;A;Nessuna;;42986;165;;N;;113;04;1;0;10121;45.0694996346274;7.6785929120938
EP;VIA S. FRANCESCO D'ASSISI 2 bis/A;0;0;;2008;11;.;Somministrazione;B;Nessuna;;49771;57;;N;;41;01;1;0;10122;45.0723686903255;7.68056398352783
EP;VIA S. FRANCESCO D'ASSISI 3/C;0;0;;2011;9;ALTRO;Somministrazione;U;Nessuna;;116903;25;;;;42;01;1;0;10122;45.0722468167781;7.68065289441728
EP;VIA S. GIOVANNI BATTISTA LA SALLE 5;0;0;;2000;8;ALTRO;Somministrazione;A;Nessuna;;52044;23;;N;;493;12;7;652;10152;45.0786282228074;7.68584319497252
EP;VIA S. GIOVANNI BOSCO 29;0;0;;2002;7;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;53937;26;;N;;1143;25;4;348;10144;45.0830827182294;7.66760006583597
EP;VIA S. GIOVANNI BOSCO 31;1;0;;2006;12;.;Somministrazione;B;Nessuna;;49664;70;;N;;1143;25;4;348;10144;45.08315844014;7.66734776467069
EP;VIA S. GIOVANNI BOSCO 3/B;0;0;;2002;12;ALTRO;Somministrazione;B;Nessuna;;54519;40;;N;;1146;25;4;0;10144;45.081978309706;7.67127851868703
EP;VIA S. GIOVANNI BOSCO 41/D;0;0;;1992;4;ALTRO;Somministrazione;A;Nessuna;;44235;82;;N;;1141;25;4;0;10144;45.0836110069178;7.6658403251458
EP;VIA S. GIOVANNI BOSCO 69/F;0;0;;2001;12;ALTRO;Somministrazione;B;Nessuna;;53325;61;;;;1138;25;4;0;10144;45.0848947855343;7.66156016361412
EP;VIA S. GIOVANNI BOSCO 80/E;0;0;;2010;7;.;Somministrazione;B;Nessuna;;57032;77;;N;;3253;25;4;0;10144;45.0852904976002;7.66064087003328
EP;VIA S. GIULIA 21/A;0;0;;2011;3;.;Somministrazione;B;Nessuna;;52890;91;;;;419;11;7;0;10124;45.0717661090446;7.69562758340476
EP;VIA S. GIULIA 32/F;0;0;;2011;7;.;Somministrazione;D;Nessuna;;51218;35;;N;;432;11;7;0;10124;45.0709548175647;7.69666192520622
EP;VIA S. GIULIA 33/G;0;0;;2011;12;.;Somministrazione;B;Nessuna;;41679;142;;N;;421;11;7;0;10124;45.0707015463623;7.69728214742436
EP;VIA S. GIULIA 34/D;0;0;;2012;3;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;120092;17;;;;433;11;7;0;10124;45.070615914227;7.69718759785916
EP;VIA S. GIULIA 39/A;0;0;;2001;5;ALTRO;Somministrazione;D;Nessuna;;52724;30;;N;;422;11;7;0;10124;45.0701878636875;7.69807715575903
EP;VIA S. GIULIA 49/C;0;0;;2011;3;.;Somministrazione;B;Nessuna;;50784;36;;;;426;11;7;0;10124;45.0687919054909;7.70024995624335
EP;VIA S. GIUSEPPE BENEDETTO COTTOLENGO 1 bis;0;0;;2002;4;ALTRO;Somministrazione;A+B;Nessuna;;53726;47;;;;507;12;7;651;10152;45.0779366015715;7.68244436870534
EP;VIA S. GIUSEPPE BENEDETTO COTTOLENGO 24;0;0;;2000;2;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;51397;40;;;;488;12;7;656;10152;45.0797741253995;7.67832135838626
EP;VIA SILVIO PELLICO 19;0;0;;2010;4;ALTRO;DIA di somministrazione;in scuole, ospedali, comunita religiose, caserme;Nessuna;;112688;.;;;;344;09;8;731;10125;45.057423026938;7.68401907404355
EP;VIA SILVIO PELLICO 22;1;0;;2000;2;ALTRO;Somministrazione;B;Nessuna;;51267;37;;N;;349;09;8;734;10125;45.0574093399259;7.68372347934466
EP;VIA SILVIO PELLICO 23/B;0;0;;2005;9;ALTRO;Somministrazione;B;Nessuna;;57661;25;;N;;345;09;8;0;10125;45.0571824116549;7.68468256556949
EP;VIA SILVIO PELLICO 2 bis/A;0;0;;2005;4;ALTRO;Somministrazione;A;Nessuna;;57135;125;;N;;347;09;8;0;10125;45.0584371244927;7.68087063267701
EP;VIA SILVIO PELLICO 2/F;0;0;;2005;2;ALTRO;Somministrazione;B;Nessuna;;57025;50;;N;;346;09;8;0;10125;45.0585155469575;7.68066563017792
EP;VIA SILVIO PELLICO 4/A;0;0;;2001;2;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;52329;38;;;;347;09;8;0;10125;45.0583418427847;7.6811349915863
EP;VIA S. MARINO 108/C;0;0;;2006;3;.;Somministrazione;B;Nessuna;;44386;75;;N;;2911;55;2;0;10137;45.0404021329565;7.63791544478883
EP;VIA S. MARINO 31;0;0;;1999;11;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;50884;23;;N;;2177;55;2;120;10134;45.0368824192754;7.64662004250026
EP;VIA S. MARINO 31;0;0;;2010;8;ALTRO;Somministrazione;A;Nessuna;;52789;250;;N;;2177;55;2;120;10134;45.0368824192754;7.64662004250026
EP;VIA S. MARINO 58/B;0;0;;1995;3;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;45874;71;;;;2169;55;2;0;10137;45.0384746631411;7.64354044371751
EP;VIA S. MARINO 58/F;0;0;;1996;6;ALTRO;Somministrazione;A;Nessuna;;47582;108;;;;2169;55;2;0;10137;45.0385447690205;7.64333584916839
EP;VIA S. MARINO 95/D;0;0;;2011;1;.;Somministrazione;B;Nessuna;;45043;55;;N;;2914;55;2;0;10137;45.0395212608885;7.63987882812618
EP;VIA S. MASSIMO 17/D;0;0;;2006;6;ALTRO;Somministrazione;B;Nessuna;;57538;23;;N;;236;06;1;0;10123;45.0655768228758;7.69031552364589
EP;VIA S. MASSIMO 7/I;0;0;;1997;3;ALTRO;Somministrazione;A;Nessuna;;48431;80;;;;231;06;1;0;10123;45.0662344649113;7.69079835128261
EP;VIA SOSPELLO 144/A;0;0;;2000;6;ALTRO;Somministrazione;B;Nessuna;;51020;51;;N;;2679;43;5;0;10147;45.1027071321618;7.67829348329589
EP;VIA SOSPELLO 168/A;0;0;;2010;10;.;Somministrazione;A;Nessuna;;53897;150;;;;1825;43;5;0;10147;45.1025904341469;7.68031474478222
EP;VIA S. OTTAVIO 2/D;0;0;;1995;7;ALTRO;Somministrazione;B;Nessuna;;46716;49;;N;;220;06;1;0;10124;45.0668465356943;7.6928826659479
EP;VIA S. OTTAVIO 51/C;0;0;;1997;10;ALTRO;Somministrazione;D;Nessuna;;48370;55;;N;;420;11;7;0;10124;45.0711622423756;7.69721310419239
EP;VIA SPALATO 76/B;0;0;;2007;10;.;Somministrazione;B;Nessuna;;56451;53;;N;;3300;35;3;0;10141;45.0570727816377;7.65070589520586
EP;VIA S. PAOLO 160;1;0;;1993;9;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;45277;104;;;;3073;35;3;257;10141;45.0570440167654;7.63577913440127
EP;VIA S. PAOLO 160;1;0;;2006;12;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;98754;37;;N;;3073;35;3;257;10141;45.0570440167654;7.63577913440127
EP;VIA S. PAOLO 20;0;0;;2008;8;.;Somministrazione;B;Nessuna;;64284;98;;N;;1478;33;3;240;10138;45.0641551324341;7.65250535270399
EP;VIA S. PAOLO 42 bis;1;0;;1994;10;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;45726;178;;;;1500;33;3;246;10141;45.0626426536449;7.64971760425259
EP;VIA S. PAOLO 9/E;0;0;;1996;2;ALTRO;DIA di somministrazione;al domicilio del consumatore;Nessuna;;47068;1;;;;3292;33;3;0;10138;45.0646585693143;7.65374817320963
EP;VIA SPOLETO 9/A;1;0;;2011;10;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;53142;45;;;;3264;29;4;0;10143;45.0878359517804;7.65429142174587
EP;VIA S. QUINTINO 22/D;0;0;;1999;6;ALTRO;Somministrazione;B;Nessuna;;50811;50;;;;310;08;1;0;10121;45.0663731287434;7.67255102768015
EP;VIA S. QUINTINO 9/B;0;0;;2011;5;.;Somministrazione;B;Nessuna;;57148;62;;N;;143;04;1;0;10121;45.0651693020531;7.67559349549412
EP;VIA S. QUINTINO 9 bis;1;0;;2003;10;ALTRO;Somministrazione;A;Nessuna;;55448;251;;N;;143;04;1;14;10121;45.0652370870937;7.67540584248893
EP;VIA S. SECONDO 10/G;0;0;;2012;6;.;Somministrazione;B;Nessuna;;56455;29;;;;378;10;1;0;10128;45.0620411838536;7.6751661546959
EP;VIA S. SECONDO 17;1;0;;2009;3;.;Somministrazione;B;Nessuna;;54740;36;;N;;384;10;1;43;10128;45.0608757027367;7.67449013700991
EP;VIA S. SECONDO 31/A;0;0;;1996;3;ALTRO;Somministrazione;B;Nessuna;;47402;52;;N;;399;10;1;0;10128;45.0587470982621;7.67294691431181
EP;VIA S. SECONDO 34/A;0;0;;2010;11;ALTRO;Somministrazione;U;Nessuna;;113721;17;;;;388;10;1;0;10128;45.0600263936327;7.67370158231016
EP;VIA S. SECONDO 40/B;0;0;;1982;12;ALTRO;Somministrazione;B;Nessuna;;41848;58;;;;393;10;1;0;10128;45.0593496217409;7.67320712399632
EP;VIA S. SECONDO 49 bis/B;0;0;;2012;1;.;Somministrazione;B;Nessuna;;42703;55;;;;407;10;1;0;10128;45.0565361088055;7.67134978029305
EP;VIA S. SECONDO 54/C;0;0;;2010;4;.;Somministrazione;B;Nessuna;;57735;52;;N;;398;10;1;0;10128;45.0581711247945;7.6723572247736
EP;VIA S. SECONDO 57/B;0;0;;1987;12;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;42719;540;;;;407;10;1;0;10128;45.0559507579043;7.67092265441851
EP;VIA S. SECONDO 7/E;0;0;;2012;2;.;Somministrazione;B;Nessuna;;56291;158;;N;;373;10;1;0;10128;45.0624816541579;7.67564383637399
EP;VIA S. SECONDO 83/B;0;0;;2009;5;.;Somministrazione;B;Nessuna;;65111;35;;N;;1215;27;1;0;10128;45.0536286864702;7.66873954519299
EP;VIA STAMPATORI 16/C;0;0;;2011;9;.;Somministrazione;B;Nessuna;;108931;33;;N;;47;01;1;0;10122;45.0721362549262;7.67800873893455
EP;VIA STAMPATORI 21/A;0;0;;1997;1;ALTRO;Somministrazione;B;Nessuna;;48201;55;;;;59;01;1;0;10122;45.0709644446946;7.67732091903499
EP;VIA STAMPATORI 4;1;0;;2008;11;.;Somministrazione;A;Nessuna;;43908;90;;N;;39;01;1;1;10122;45.073058206024;7.67866991155713
EP;VIA STELVIO 12;0;0;;2004;1;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;55787;80;;N;;2095;52;3;301;10141;45.0649724747241;7.63278594187193
EP;VIA S. TERESA 16/C;0;0;;2007;4;.;Somministrazione;A;Nessuna;;55727;140;;N;;62;01;1;0;10121;45.0694293187491;7.68034403603606
EP;VIA S. TERESA 23/B;0;0;;1997;3;ALTRO;Somministrazione;A;Nessuna;;48507;739;;N;;112;04;1;0;10121;45.0700133950903;7.67840497928962
EP;VIA S. TERESA 24/E;0;0;;2006;10;.;Somministrazione;D;Nessuna;;56046;42;;N;;61;01;1;0;10121;45.0698939888162;7.67902673568142
EP;VIA S. TOMMASO 22/D;0;0;;2007;2;.;Somministrazione;B;Nessuna;;45207;61;;N;;62;01;1;0;10121;45.0696604539003;7.68064604509694
EP;VIA STRADELLA 10/D;0;0;;2002;11;ALTRO;Somministrazione;A;Nessuna;;54373;390;;;;1722;39;6;0;10155;45.0909903344947;7.67942945704358
EP;VIA STRADELLA 10/D;0;0;;2007;6;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;100863;32;;N;;1722;39;6;0;10155;45.0909903344947;7.67942945704358
EP;VIA STRADELLA 10/D;0;0;;2012;3;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;120098;80;;;;1722;39;6;0;10155;45.0909903344947;7.67942945704358
EP;VIA STRADELLA 150/E;0;0;;2011;12;.;Somministrazione;A;Nessuna;;53578;65;;N;;1892;45;5;0;10147;45.0988248211126;7.66959607080714
EP;VIA STRADELLA 208/C;0;0;;2002;10;ALTRO;Somministrazione;A;Nessuna;;54380;111;;;;1879;45;5;0;10147;45.1025244011975;7.66632076792749
EP;VIA STRADELLA 208/H;0;0;;2005;3;ALTRO;Somministrazione;B;Nessuna;;57063;32;;N;;1879;45;5;0;10147;45.1026628717858;7.66619877631261
EP;VIA STRADELLA 211/F;0;0;;2012;3;.;Somministrazione;A;Nessuna;;52624;93;;N;;1878;45;5;0;10147;45.102917216355;7.66575970180225
EP;VIA STRADELLA 21/A;0;0;;2005;10;ALTRO;Somministrazione;D;Nessuna;;57727;6;;N;CHIOSCO;1863;44;5;0;10147;45.0923187119942;7.67672838333087
EP;VIA STRADELLA 225/B;0;0;;1998;2;ALTRO;Somministrazione;D;Nessuna;;49376;25;;;;1868;45;5;0;10147;45.1037435026474;7.66499355467799
EP;VIA STRADELLA 8;0;0;;2011;10;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attivita di trattenimento e svago;Nessuna;;117622;50;;;;1722;39;6;572;10155;45.0908601611558;7.67930574676056
EP;VIA TAGGIA 61;1;0;;2011;8;.;Somministrazione;A+B;Nessuna;;43629;52;;N;;2212;56;9;796;10134;45.0341649420792;7.6558097345652
EP;VIA TAGGIA 63;1;0;;2008;7;.;Somministrazione;B;Nessuna;;57359;54;;N;;2212;56;9;796;10134;45.0340391492151;7.65573389271026
EP;VIA TANARO 30/D;0;0;;2005;4;ALTRO;Somministrazione;B;Nessuna;;57190;78;;N;;3039;77;6;0;10156;45.1240030048192;7.71009082093286
EP;VIA TERNENGO 16/A;1;0;;1998;11;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;50782;55;;;;3311;37;6;0;10154;45.0851188320549;7.69775022544368
EP;VIA TERNENGO 23/D;1;0;;2011;4;ALTRO;Somministrazione;U;Nessuna;;115285;22;;;;1611;37;6;0;10154;45.0855983608763;7.69709347072054
EP;VIA TERNI 25/D;0;0;;2003;4;ALTRO;Somministrazione;B;Nessuna;;54985;54;;N;;1961;48;5;0;10149;45.1020115224274;7.66191814191565
EP;VIA TESSO 6;0;0;;2004;3;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;55928;120;;;;1862;44;5;452;10149;45.0913882097165;7.67506678546434
EP;VIA THONON 1;1;0;;2009;5;.;Somministrazione;B;Nessuna;;56227;52;;N;;2240;57;9;821;10126;45.0382110718195;7.6691703491776
EP;VIA TIZIANO VECELLIO 19;0;0;;2009;12;.;Somministrazione;B;Nessuna;;47783;111;;N;;913;20;8;764;10126;45.0456917649318;7.67261614902374
EP;VIA TIZIANO VECELLIO 48;0;0;;2006;8;.;Somministrazione;A;Nessuna;;48886;80;;N;;926;20;8;770;10126;45.0444017275977;7.67897588466942
EP;VIA TOFANE 62/A;0;0;;1992;8;ALTRO;Somministrazione;D;Nessuna;;44407;17;;N;CHIOSCO;2894;52;3;0;10141;45.0673791462951;7.62939102932145
EP;VIA TOMMASO GULLI 30/C;0;0;;1998;6;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;49601;8;;;;1783;42;5;0;10147;45.0972723649293;7.6815198086502
EP;VIA TOMMASO GULLI 30/C;0;0;;2004;3;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;55916;8;;;;1783;42;5;0;10147;45.0972723649293;7.6815198086502
EP;VIA TOMMASO GULLI 46/B;0;0;;2010;9;.;Somministrazione;B;Nessuna;;45862;40;;N;;1782;42;5;0;10147;45.0973972566051;7.68011119045496
EP;VIA TOMMASO MASACCIO 28;1;0;;2010;5;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;112537;28;;;;2843;46;5;466;10151;45.1080550917838;7.65296565551644
EP;VIA TORQUATO TASSO 7/A;0;0;;1994;12;ALTRO;Somministrazione;A;Nessuna;;46320;32;;N;;19;01;1;0;10122;45.0738589643022;7.68272985160294
EP;VIA TORRICELLI EVANGELISTA 59/D;0;0;;2002;7;ALTRO;Somministrazione;A;Nessuna;;54002;63;;N;;1182;26;1;0;10129;45.0560408758888;7.65594305951408
EP;VIA TORRICELLI EVANGELISTA 60/C;0;0;;2004;7;ALTRO;Somministrazione;B;Nessuna;;56360;59;;N;;1176;26;1;0;10129;45.0558846622894;7.65680320499486
EP;VIA TREVISO 24;0;0;;2003;11;ALTRO;Somministrazione;A+B;Nessuna;;55538;126;;N;;1108;25;4;347;10144;45.0870685700078;7.66818216301338
EP;VIA TREVISO 24;0;0;;2008;7;.;Somministrazione;B;Nessuna;;56716;80;;N;;1108;25;4;347;10144;45.0870685700078;7.66818216301338
EP;VIA TREVISO 24;0;0;;2011;12;.;Somministrazione;A+B;Nessuna;;55485;130;;;;1108;25;4;347;10144;45.0870685700078;7.66818216301338
EP;VIA TRIPOLI 11/F;0;0;;2011;1;.;Somministrazione;D;Nessuna;;56799;27;;N;;2109;53;2;0;10136;45.0512228695643;7.64967020163309
EP;VIA TRIPOLI 185/C;0;0;;2010;10;ALTRO;Somministrazione;B;Nessuna;;44164;105;;N;;2179;55;2;0;10137;45.0362850074331;7.64103193448068
EP;VIA TRIPOLI 1/A;0;0;;2005;5;ALTRO;Somministrazione;B;Nessuna;;57337;76;;N;;2107;53;2;0;10136;45.0519753933456;7.65015764296085
EP;VIA TRIPOLI 43/A;0;0;;2007;3;.;Somministrazione;B;Nessuna;;57399;27;;N;;2120;53;2;0;10136;45.0487576513976;7.64807721133444
EP;VIA TRIPOLI 67/B;0;0;;1996;2;ALTRO;Somministrazione;B;Nessuna;;47326;77;;N;;2135;53;2;0;10136;45.0454419785796;7.64599477358386
EP;VIA TRIPOLI 6/B;0;0;;2006;2;.;Somministrazione;B;Nessuna;;52713;42;;N;;2104;53;2;0;10136;45.0517415720016;7.64972517284877
EP;VIA TUNISI 106/E;0;0;;2011;7;.;Somministrazione;B;Nessuna;;56693;31;;N;;2920;56;9;0;10134;45.0356968616176;7.65458538415295
EP;VIA UMBERTO BIANCAMANO 3/A;0;0;;2007;5;.;Somministrazione;A;Nessuna;;46270;471;;N;;3131;04;1;0;10121;45.0665785633762;7.67622775474848
EP;VIA UMBERTO BIANCAMANO 3/A;0;0;;2007;5;.;Somministrazione;B;Nessuna;;46270;471;;N;;3131;04;1;0;10121;45.0665785633762;7.67622775474848
EP;VIA URBANO RATTAZZI 2/H;0;0;;2009;10;.;Somministrazione;B;Nessuna;;56332;226;;N;;142;04;1;0;10123;45.0636734803232;7.68172514279037
EP;VIA URBINO 38/E;0;0;;2012;5;.;Somministrazione;B;Nessuna;;43803;84;;;;459;12;7;0;10152;45.08420850946;7.67969901477783
EP;VIA VAGNONE 25/B;0;0;;2000;3;ALTRO;Somministrazione;B;Nessuna;;51691;28;;;;646;16;4;0;10144;45.0812131336415;7.66451806247083
EP;VIA VAGNONE 32/B;0;0;;2011;2;.;Somministrazione;A;Nessuna;;53308;43;;N;;636;16;4;0;10144;45.0818697652645;7.66523330143246
EP;VIA VALDIERI 2/G;0;0;;2010;10;.;Somministrazione;A;Nessuna;;47464;113;;N;;1431;33;3;0;10138;45.0700979330155;7.65465699303298
EP;VIA VALENTINO CARRERA 100/A;0;0;;1990;5;ALTRO;Somministrazione;B;Nessuna;;43232;64;;N;;2011;50;4;0;10146;45.0802705252305;7.62591840157609
EP;VIA VALENTINO CARRERA 149/A;1;0;;2010;10;ALTRO;Somministrazione;U;Nessuna;;112939;45;;;;2416;64;4;0;10146;45.0803347020625;7.62003959673554
EP;VIA VALENTINO CARRERA 176/A;1;0;;1988;4;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;42790;63;;N;;3531;64;4;0;10146;45.0807034676785;7.61652536870194
EP;VIA VALENTINO CARRERA 2;1;0;;2010;5;.;Somministrazione;B;Nessuna;;56402;91;;N;;2022;50;4;399;10146;45.0799948096563;7.6372765702315
EP;VIA VALENTINO CARRERA 61 bis/A;0;0;;2011;4;.;Somministrazione;B;Nessuna;;54216;40;;N;;2023;50;4;0;10146;45.0800131398809;7.631019235443
EP;VIA VALENTINO CARRERA 84/D;0;0;;1997;1;ALTRO;Somministrazione;B;Nessuna;;48164;52;;;;3408;50;4;0;10146;45.0802149539573;7.62844136487337
EP;VIA VAL LAGARINA 28/F;0;0;;2010;8;.;Somministrazione;B;Nessuna;;57024;25;;;;3670;63;3;0;10142;45.0726791279863;7.61125820596739
EP;VIA VALPRATO 68;1;0;;1997;2;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;48249;106;;;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;1999;3;ALTRO;Somministrazione;A;Nessuna;;50427;76;;N;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;2000;12;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;51982;110;;;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;2001;2;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;52365;154;;;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;2002;4;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;53326;120;;;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;2003;9;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;55465;120;;;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VALPRATO 68;1;0;;2007;9;.;Somministrazione;D;Nessuna;;50428;63;;N;;1709;39;6;572;10155;45.0933634233159;7.68235645551643
EP;VIA VANCHIGLIA 10/A;0;0;;2010;12;.;Somministrazione;B;Nessuna;;57366;45;;N;;446;11;7;0;10124;45.067139558365;7.69758093196338
EP;VIA VANCHIGLIA 13/B;0;0;;2002;6;ALTRO;Somministrazione;B;Nessuna;;53934;53;;N;;445;11;7;0;10124;45.0678081945525;7.69823096537954
EP;VIA VANCHIGLIA 25/A;0;0;;2009;4;.;Somministrazione;B;Nessuna;;53152;244;;N;;436;11;7;0;10124;45.0687312284031;7.69942173696686
EP;VIA VANCHIGLIA 2 bis/C;0;0;;2007;6;.;Somministrazione;B;Nessuna;;55591;54;;N;;222;06;1;0;10124;45.0660551675614;7.69618761612965
EP;VIA VANCHIGLIA 32/A;0;0;;1980;2;ALTRO;Somministrazione;D;Nessuna;;41517;56;;;;426;11;7;0;10124;45.0693908329977;7.70047817183261
EP;VIA VANCHIGLIA 41/E;0;0;;2011;4;.;Somministrazione;B;Nessuna;;41692;41;;N;;411;11;7;0;10124;45.070126176203;7.70121392297313
EP;VIA VANCHIGLIA 42/B;0;0;;2008;4;.;Somministrazione;A;Nessuna;;55334;236;;N;;412;11;7;0;10124;45.0701765521471;7.70148718625965
EP;VIA VANDALINO 125/A;0;0;;1995;10;ALTRO;Somministrazione;D;Nessuna;;47234;50;;N;;2747;63;3;0;10142;45.0713068483088;7.6098031585931
EP;VIA VANDALINO 74/H;0;0;;2003;3;ALTRO;Somministrazione;B;Nessuna;;54825;74;;N;;2386;63;3;0;10142;45.0717796400507;7.61552754290314
EP;VIA VANDALINO 84/C;0;0;;2004;11;ALTRO;Somministrazione;B;Nessuna;;56666;83;;N;;3824;63;3;0;10142;45.0716728725416;7.61445086980918
EP;VIA VARAITA 13/D;0;0;;2010;1;.;Somministrazione;B;Nessuna;;57494;108;;N;;2246;57;9;0;10126;45.0363580500577;7.67097419411613
EP;VIA VASILE ALECSANDRI 31;0;0;;2001;7;ALTRO;DIA di somministrazione;Somministrazioni generiche soggette a DIA;Nessuna;;52927;8;;;;2081;51;3;285;10141;45.0707190682021;7.62590940761839
EP;VIA VEGLIA 51/B;0;0;;1997;9;ALTRO;Somministrazione;B;Nessuna;;48870;52;;N;;3835;62;2;0;10136;45.0528031560553;7.62478381771175
EP;VIA VEGLIA 6/B;0;0;;2008;1;.;Somministrazione;B;Nessuna;;55449;54;;N;;3496;62;2;0;10136;45.0539980708889;7.62908765066502
EP;VIA VEGLIA 6/B;0;0;;2010;3;.;Somministrazione;D;Nessuna;;65868;49;;N;;3496;62;2;0;10136;45.0539980708889;7.62908765066502
EP;VIA VENARIA 33/A;0;0;;2011;8;.;Somministrazione;B;Nessuna;;52895;53;;;;1915;46;5;0;10148;45.1074472407903;7.66154385177364
EP;VIA VENARIA 75/A;0;0;;2011;3;.;Somministrazione;B;Nessuna;;55977;35;;;;1903;46;5;0;10148;45.1101016433738;7.65899671353367
EP;VIA VENTIMIGLIA 107/A;0;0;;2004;12;ALTRO;Somministrazione;A;Nessuna;;56894;24;;N;CHIOSCO;3464;58;9;0;10127;45.0272512211754;7.66962017423042
